step,metric,value
20,train/m3_worsen_rate_1deg,0.0
20,train/m3_err_delta_mean_deg,3.427267074584961e-07
20,train/phi_quality_improve_corr,-0.1631231671554252
20,train/grad_norm_m3,0.0
30,train/loss_total,-2.4420485496520996
30,train/sup0_nll,-1.2597711086273193
30,train/sup1_nll,-1.1822774410247803
30,train/recon_data_raw,40.59156799316406
30,train/recon_mix_norm,1.011208176612854
30,train/recon_mix_raw,64.10321044921875
30,train/recon_phys,0.0
30,train/deg_rmse,5.186742305755615
30,train/kappa_mean,37.12628936767578
30,train/mix_weight,0.0
30,train/mix_weighted_norm,0.0
30,train/mix_var,63.39269256591797
30,train/decoder_recon_mae_4rss,4.98204231262207
30,train/m3_enabled,1.0
30,train/m3_gate_mean,0.0
30,train/m3_gate_p10,0.0
30,train/m3_gate_p90,0.0
30,train/m3_keep_ratio,0.0
30,train/m3_resid_abs_mean_deg,0.0
30,train/m3_resid_abs_p90_deg,0.0
30,train/m3_delta_clip_rate,0.0
30,train/m3_kappa_corr_spearman,-0.4002932551319648
30,train/m3_residual_penalty,0.0
30,train/m3_gate_entropy,1.4828788152954075e-05
30,train/m3_gate_threshold,0.15
30,train/m3_gate_temp_tau,0.7
30,train/m3_delta_cap_deg_effective,2.0
30,train/m3_gain_applied,0.32625
30,train/m3_resid_dir_agree_rate,1.0
30,train/m3_improve_rate_1deg,0.0
30,train/m3_worsen_rate_1deg,0.0
30,train/m3_err_delta_mean_deg,-4.7124922275543213e-07
30,train/phi_quality_improve_corr,-0.028225806451612902
30,train/grad_norm_m3,0.0
40,train/loss_total,-2.4598710536956787
40,train/sup0_nll,-1.1696996688842773
40,train/sup1_nll,-1.2901713848114014
40,train/recon_data_raw,66.30481719970703
40,train/recon_mix_norm,1.2827463150024414
40,train/recon_mix_raw,59.55883026123047
40,train/recon_phys,0.0
40,train/deg_rmse,5.79362678527832
40,train/kappa_mean,40.430294036865234
40,train/mix_weight,0.0
40,train/mix_weighted_norm,0.0
40,train/mix_var,46.43071746826172
40,train/decoder_recon_mae_4rss,6.5842485427856445
40,train/m3_enabled,1.0
40,train/m3_gate_mean,0.0
40,train/m3_gate_p10,0.0
40,train/m3_gate_p90,0.0
40,train/m3_keep_ratio,0.0
40,train/m3_resid_abs_mean_deg,0.0
40,train/m3_resid_abs_p90_deg,0.0
40,train/m3_delta_clip_rate,0.0
40,train/m3_kappa_corr_spearman,-0.6876832844574781
40,train/m3_residual_penalty,0.0
40,train/m3_gate_entropy,1.4828788152954075e-05
40,train/m3_gate_threshold,0.15
40,train/m3_gate_temp_tau,0.7
40,train/m3_delta_cap_deg_effective,2.0
40,train/m3_gain_applied,0.33499999999999996
40,train/m3_resid_dir_agree_rate,1.0
40,train/m3_improve_rate_1deg,0.0
40,train/m3_worsen_rate_1deg,0.0
40,train/m3_err_delta_mean_deg,3.0174851417541504e-07
40,train/phi_quality_improve_corr,0.2870234604105572
40,train/grad_norm_m3,0.0
50,train/loss_total,-1.1339823007583618
50,train/sup0_nll,-0.5804539918899536
50,train/sup1_nll,-0.5535283088684082
50,train/recon_data_raw,90.3607406616211
50,train/recon_mix_norm,2.2288243770599365
50,train/recon_mix_raw,99.00061798095703
50,train/recon_phys,0.0
50,train/deg_rmse,8.018207550048828
50,train/kappa_mean,41.78871154785156
50,train/mix_weight,0.0
50,train/mix_weighted_norm,0.0
50,train/mix_var,44.418312072753906
50,train/decoder_recon_mae_4rss,8.039482116699219
50,train/m3_enabled,1.0
50,train/m3_gate_mean,0.0
50,train/m3_gate_p10,0.0
50,train/m3_gate_p90,0.0
50,train/m3_keep_ratio,0.0
50,train/m3_resid_abs_mean_deg,0.0
50,train/m3_resid_abs_p90_deg,0.0
50,train/m3_delta_clip_rate,0.0
50,train/m3_kappa_corr_spearman,-0.5164956011730205
50,train/m3_residual_penalty,0.0
50,train/m3_gate_entropy,1.4828788152954075e-05
50,train/m3_gate_threshold,0.15
50,train/m3_gate_temp_tau,0.7
50,train/m3_delta_cap_deg_effective,2.0
50,train/m3_gain_applied,0.34375
50,train/m3_resid_dir_agree_rate,1.0
50,train/m3_improve_rate_1deg,0.0
50,train/m3_worsen_rate_1deg,0.0
50,train/m3_err_delta_mean_deg,1.1175870895385742e-08
50,train/phi_quality_improve_corr,0.4153225806451613
50,train/grad_norm_m3,0.0
60,train/loss_total,-2.105274200439453
60,train/sup0_nll,-1.0942729711532593
60,train/sup1_nll,-1.0110012292861938
60,train/recon_data_raw,197.00213623046875
60,train/recon_mix_norm,2.517869234085083
60,train/recon_mix_raw,152.20660400390625
60,train/recon_phys,0.0
60,train/deg_rmse,6.783328056335449
60,train/kappa_mean,39.43053436279297
60,train/mix_weight,0.0
60,train/mix_weighted_norm,0.0
60,train/mix_var,60.4505615234375
60,train/decoder_recon_mae_4rss,12.27074909210205
60,train/m3_enabled,1.0
60,train/m3_gate_mean,0.0
60,train/m3_gate_p10,0.0
60,train/m3_gate_p90,0.0
60,train/m3_keep_ratio,0.0
60,train/m3_resid_abs_mean_deg,0.0
60,train/m3_resid_abs_p90_deg,0.0
60,train/m3_delta_clip_rate,0.0
60,train/m3_kappa_corr_spearman,-0.5
60,train/m3_residual_penalty,0.0
60,train/m3_gate_entropy,1.4828788152954075e-05
60,train/m3_gate_threshold,0.15
60,train/m3_gate_temp_tau,0.7
60,train/m3_delta_cap_deg_effective,2.0
60,train/m3_gain_applied,0.3525
60,train/m3_resid_dir_agree_rate,1.0
60,train/m3_improve_rate_1deg,0.0
60,train/m3_worsen_rate_1deg,0.0
60,train/m3_err_delta_mean_deg,-2.1606683731079102e-07
60,train/phi_quality_improve_corr,0.11986803519061584
60,train/grad_norm_m3,0.0
70,train/loss_total,-2.239959239959717
70,train/sup0_nll,-1.0875282287597656
70,train/sup1_nll,-1.1524310111999512
70,train/recon_data_raw,218.3070831298828
70,train/recon_mix_norm,3.647085428237915
70,train/recon_mix_raw,184.63934326171875
70,train/recon_phys,0.0
70,train/deg_rmse,5.892317295074463
70,train/kappa_mean,37.240516662597656
70,train/mix_weight,0.0
70,train/mix_weighted_norm,0.0
70,train/mix_var,50.626548767089844
70,train/decoder_recon_mae_4rss,13.425760269165039
70,train/m3_enabled,1.0
70,train/m3_gate_mean,0.0
70,train/m3_gate_p10,0.0
70,train/m3_gate_p90,0.0
70,train/m3_keep_ratio,0.0
70,train/m3_resid_abs_mean_deg,0.0
70,train/m3_resid_abs_p90_deg,0.0
70,train/m3_delta_clip_rate,0.0
70,train/m3_kappa_corr_spearman,-0.3779325513196481
70,train/m3_residual_penalty,0.0
70,train/m3_gate_entropy,1.4828788152954075e-05
70,train/m3_gate_threshold,0.15
70,train/m3_gate_temp_tau,0.7
70,train/m3_delta_cap_deg_effective,2.0
70,train/m3_gain_applied,0.36124999999999996
70,train/m3_resid_dir_agree_rate,1.0
70,train/m3_improve_rate_1deg,0.0
70,train/m3_worsen_rate_1deg,0.0
70,train/m3_err_delta_mean_deg,-9.313225746154785e-09
70,train/phi_quality_improve_corr,-0.09347507331378299
70,train/grad_norm_m3,0.0
80,train/loss_total,-2.123098373413086
80,train/sup0_nll,-1.0910662412643433
80,train/sup1_nll,-1.0320320129394531
80,train/recon_data_raw,254.34033203125
80,train/recon_mix_norm,3.5855460166931152
80,train/recon_mix_raw,202.02899169921875
80,train/recon_phys,0.0
80,train/deg_rmse,6.578980445861816
80,train/kappa_mean,39.501068115234375
80,train/mix_weight,0.0
80,train/mix_weighted_norm,0.0
80,train/mix_var,56.34539031982422
80,train/decoder_recon_mae_4rss,14.52369213104248
80,train/m3_enabled,1.0
80,train/m3_gate_mean,0.0
80,train/m3_gate_p10,0.0
80,train/m3_gate_p90,0.0
80,train/m3_keep_ratio,0.0
80,train/m3_resid_abs_mean_deg,0.0
80,train/m3_resid_abs_p90_deg,0.0
80,train/m3_delta_clip_rate,0.0
80,train/m3_kappa_corr_spearman,-0.3936950146627566
80,train/m3_residual_penalty,0.0
80,train/m3_gate_entropy,1.4828788152954075e-05
80,train/m3_gate_threshold,0.15
80,train/m3_gate_temp_tau,0.7
80,train/m3_delta_cap_deg_effective,2.0
80,train/m3_gain_applied,0.37
80,train/m3_resid_dir_agree_rate,1.0
80,train/m3_improve_rate_1deg,0.0
80,train/m3_worsen_rate_1deg,0.0
80,train/m3_err_delta_mean_deg,4.842877388000488e-08
80,train/phi_quality_improve_corr,-0.06414956011730205
80,train/grad_norm_m3,0.0
90,train/loss_total,-1.6742150783538818
90,train/sup0_nll,-0.8251915574073792
90,train/sup1_nll,-0.8490234613418579
90,train/recon_data_raw,294.46832275390625
90,train/recon_mix_norm,4.096736907958984
90,train/recon_mix_raw,238.4269561767578
90,train/recon_phys,0.0
90,train/deg_rmse,7.118919372558594
90,train/kappa_mean,38.94615173339844
90,train/mix_weight,0.0
90,train/mix_weighted_norm,0.0
90,train/mix_var,58.19923400878906
90,train/decoder_recon_mae_4rss,15.905396461486816
90,train/m3_enabled,1.0
90,train/m3_gate_mean,0.0
90,train/m3_gate_p10,0.0
90,train/m3_gate_p90,0.0
90,train/m3_keep_ratio,0.0
90,train/m3_resid_abs_mean_deg,0.0
90,train/m3_resid_abs_p90_deg,0.0
90,train/m3_delta_clip_rate,0.0
90,train/m3_kappa_corr_spearman,-0.3878299120234604
90,train/m3_residual_penalty,0.0
90,train/m3_gate_entropy,1.4828788152954075e-05
90,train/m3_gate_threshold,0.15
90,train/m3_gate_temp_tau,0.7
90,train/m3_delta_cap_deg_effective,2.0
90,train/m3_gain_applied,0.37875
90,train/m3_resid_dir_agree_rate,1.0
90,train/m3_improve_rate_1deg,0.0
90,train/m3_worsen_rate_1deg,0.0
90,train/m3_err_delta_mean_deg,4.5727938413619995e-07
90,train/phi_quality_improve_corr,0.06195014662756598
90,train/grad_norm_m3,0.0
100,train/loss_total,-2.4635322093963623
100,train/sup0_nll,-1.2861499786376953
100,train/sup1_nll,-1.177382230758667
100,train/recon_data_raw,262.77691650390625
100,train/recon_mix_norm,5.230666160583496
100,train/recon_mix_raw,201.16436767578125
100,train/recon_phys,0.0
100,train/deg_rmse,5.690782070159912
100,train/kappa_mean,41.294158935546875
100,train/mix_weight,0.0
100,train/mix_weighted_norm,0.0
100,train/mix_var,38.45865249633789
100,train/decoder_recon_mae_4rss,15.161747932434082
100,train/m3_enabled,1.0
100,train/m3_gate_mean,0.0
100,train/m3_gate_p10,0.0
100,train/m3_gate_p90,0.0
100,train/m3_keep_ratio,0.0
100,train/m3_resid_abs_mean_deg,0.0
100,train/m3_resid_abs_p90_deg,0.0
100,train/m3_delta_clip_rate,0.0
100,train/m3_kappa_corr_spearman,-0.29508797653958946
100,train/m3_residual_penalty,0.0
100,train/m3_gate_entropy,1.4828788152954075e-05
100,train/m3_gate_threshold,0.15
100,train/m3_gate_temp_tau,0.7
100,train/m3_delta_cap_deg_effective,2.0
100,train/m3_gain_applied,0.38749999999999996
100,train/m3_resid_dir_agree_rate,1.0
100,train/m3_improve_rate_1deg,0.0
100,train/m3_worsen_rate_1deg,0.0
100,train/m3_err_delta_mean_deg,-1.7881393432617188e-07
100,train/phi_quality_improve_corr,-0.25806451612903225
100,train/grad_norm_m3,0.0
110,train/loss_total,-2.299712896347046
110,train/sup0_nll,-1.1137371063232422
110,train/sup1_nll,-1.1860301494598389
110,train/recon_data_raw,407.2139892578125
110,train/recon_mix_norm,4.111492156982422
110,train/recon_mix_raw,288.07806396484375
110,train/recon_phys,0.0
110,train/deg_rmse,5.263972282409668
110,train/kappa_mean,43.63254928588867
110,train/mix_weight,0.0
110,train/mix_weighted_norm,0.0
110,train/mix_var,70.0665512084961
110,train/decoder_recon_mae_4rss,18.7253475189209
110,train/m3_enabled,1.0
110,train/m3_gate_mean,0.009974529966711998
110,train/m3_gate_p10,0.0033570306841284037
110,train/m3_gate_p90,0.016573987901210785
110,train/m3_keep_ratio,0.0
110,train/m3_resid_abs_mean_deg,6.635041791014373e-05
110,train/m3_resid_abs_p90_deg,0.00012578351015690714
110,train/m3_delta_clip_rate,0.0
110,train/m3_kappa_corr_spearman,0.01063049853372434
110,train/m3_residual_penalty,9.203143076178671e-14
110,train/m3_gate_entropy,0.05432639643549919
110,train/m3_gate_threshold,0.15
110,train/m3_gate_temp_tau,0.7
110,train/m3_delta_cap_deg_effective,2.04
110,train/m3_gain_applied,0.39625
110,train/m3_resid_dir_agree_rate,1.0
110,train/m3_improve_rate_1deg,0.0
110,train/m3_worsen_rate_1deg,0.0
110,train/m3_err_delta_mean_deg,-9.328126907348633e-06
110,train/phi_quality_improve_corr,-0.1063049853372434
110,train/grad_norm_m3,0.00038209208968092246
120,train/loss_total,-1.4715503454208374
120,train/sup0_nll,-0.8275346755981445
120,train/sup1_nll,-0.6441059708595276
120,train/recon_data_raw,505.3992614746094
120,train/recon_mix_norm,6.981682777404785
120,train/recon_mix_raw,415.7106628417969
120,train/recon_phys,0.0
120,train/deg_rmse,7.664678573608398
120,train/kappa_mean,35.19194030761719
120,train/mix_weight,0.0
120,train/mix_weighted_norm,0.0
120,train/mix_var,59.54304504394531
120,train/decoder_recon_mae_4rss,21.235912322998047
120,train/m3_enabled,1.0
120,train/m3_gate_mean,0.018693866208195686
120,train/m3_gate_p10,0.009929300285875797
120,train/m3_gate_p90,0.03562863543629646
120,train/m3_keep_ratio,0.0
120,train/m3_resid_abs_mean_deg,0.00034675622009672225
120,train/m3_resid_abs_p90_deg,0.0007164709968492389
120,train/m3_delta_clip_rate,0.0
120,train/m3_kappa_corr_spearman,-0.27346041055718473
120,train/m3_residual_penalty,2.5178962647504077e-12
120,train/m3_gate_entropy,0.090255506336689
120,train/m3_gate_threshold,0.15
120,train/m3_gate_temp_tau,0.7
120,train/m3_delta_cap_deg_effective,2.08
120,train/m3_gain_applied,0.40499999999999997
120,train/m3_resid_dir_agree_rate,1.0
120,train/m3_improve_rate_1deg,0.0
120,train/m3_worsen_rate_1deg,0.0
120,train/m3_err_delta_mean_deg,-0.00012776628136634827
120,train/phi_quality_improve_corr,0.24560117302052786
120,train/grad_norm_m3,0.0007011521604894284
130,train/loss_total,-1.6709152460098267
130,train/sup0_nll,-0.8135350346565247
130,train/sup1_nll,-0.8575034737586975
130,train/recon_data_raw,418.3913879394531
130,train/recon_mix_norm,7.064774990081787
130,train/recon_mix_raw,316.5555419921875
130,train/recon_phys,0.0
130,train/deg_rmse,7.772581577301025
130,train/kappa_mean,40.707725524902344
130,train/mix_weight,0.0
130,train/mix_weighted_norm,0.0
130,train/mix_var,44.80759048461914
130,train/decoder_recon_mae_4rss,19.451068878173828
130,train/m3_enabled,1.0
130,train/m3_gate_mean,0.028098532930016518
130,train/m3_gate_p10,0.008978111669421196
130,train/m3_gate_p90,0.05008470639586449
130,train/m3_keep_ratio,0.0
130,train/m3_resid_abs_mean_deg,0.0009808021131902933
130,train/m3_resid_abs_p90_deg,0.00198419694788754
130,train/m3_delta_clip_rate,0.0
130,train/m3_kappa_corr_spearman,-0.6330645161290323
130,train/m3_residual_penalty,2.01954477446753e-11
130,train/m3_gate_entropy,0.12327937036752701
130,train/m3_gate_threshold,0.15
130,train/m3_gate_temp_tau,0.7
130,train/m3_delta_cap_deg_effective,2.12
130,train/m3_gain_applied,0.41374999999999995
130,train/m3_resid_dir_agree_rate,1.0
130,train/m3_improve_rate_1deg,0.0
130,train/m3_worsen_rate_1deg,0.0
130,train/m3_err_delta_mean_deg,-0.0001743994653224945
130,train/phi_quality_improve_corr,0.08944281524926687
130,train/grad_norm_m3,0.0004950918822340316
140,train/loss_total,-2.073744297027588
140,train/sup0_nll,-0.9719928503036499
140,train/sup1_nll,-1.1018999814987183
140,train/recon_data_raw,489.40380859375
140,train/recon_mix_norm,8.110797882080078
140,train/recon_mix_raw,364.0633850097656
140,train/recon_phys,0.0
140,train/deg_rmse,6.384091854095459
140,train/kappa_mean,37.344730377197266
140,train/mix_weight,0.0
140,train/mix_weighted_norm,0.0
140,train/mix_var,44.886260986328125
140,train/decoder_recon_mae_4rss,20.95923614501953
140,train/m3_enabled,1.0
140,train/m3_gate_mean,0.03577469289302826
140,train/m3_gate_p10,0.0143669368699193
140,train/m3_gate_p90,0.06914198398590088
140,train/m3_keep_ratio,0.0
140,train/m3_resid_abs_mean_deg,0.002172413980588317
140,train/m3_resid_abs_p90_deg,0.004224766977131367
140,train/m3_delta_clip_rate,0.0
140,train/m3_kappa_corr_spearman,-0.5208944281524927
140,train/m3_residual_penalty,9.873194622977977e-11
140,train/m3_gate_entropy,0.14853107929229736
140,train/m3_gate_threshold,0.15
140,train/m3_gate_temp_tau,0.7
140,train/m3_delta_cap_deg_effective,2.16
140,train/m3_gain_applied,0.4225
140,train/m3_resid_dir_agree_rate,1.0
140,train/m3_improve_rate_1deg,0.0
140,train/m3_worsen_rate_1deg,0.0
140,train/m3_err_delta_mean_deg,-0.0005075344815850258
140,train/phi_quality_improve_corr,-0.1942815249266862
140,train/grad_norm_m3,0.0009121991644196897
150,train/loss_total,-2.196568727493286
150,train/sup0_nll,-1.1157869100570679
150,train/sup1_nll,-1.080957293510437
150,train/recon_data_raw,567.5131225585938
150,train/recon_mix_norm,8.297776222229004
150,train/recon_mix_raw,425.48822021484375
150,train/recon_phys,0.0
150,train/deg_rmse,5.98120641708374
150,train/kappa_mean,37.634132385253906
150,train/mix_weight,0.0
150,train/mix_weighted_norm,0.0
150,train/mix_var,51.277381896972656
150,train/decoder_recon_mae_4rss,22.719688415527344
150,train/m3_enabled,1.0
150,train/m3_gate_mean,0.04507993534207344
150,train/m3_gate_p10,0.014817415736615658
150,train/m3_gate_p90,0.07950661331415176
150,train/m3_keep_ratio,0.0
150,train/m3_resid_abs_mean_deg,0.006147732492536306
150,train/m3_resid_abs_p90_deg,0.011884646490216255
150,train/m3_delta_clip_rate,0.0
150,train/m3_kappa_corr_spearman,-0.3819648093841642
150,train/m3_residual_penalty,7.837736570870391e-10
150,train/m3_gate_entropy,0.17549726366996765
150,train/m3_gate_threshold,0.15
150,train/m3_gate_temp_tau,0.7
150,train/m3_delta_cap_deg_effective,2.1999999999999997
150,train/m3_gain_applied,0.43124999999999997
150,train/m3_resid_dir_agree_rate,1.0
150,train/m3_improve_rate_1deg,0.0
150,train/m3_worsen_rate_1deg,0.0
150,train/m3_err_delta_mean_deg,-0.0013456940650939941
150,train/phi_quality_improve_corr,0.19208211143695014
150,train/grad_norm_m3,0.0017267264120340191
160,train/loss_total,-1.314910888671875
160,train/sup0_nll,-0.731918454170227
160,train/sup1_nll,-0.5832026600837708
160,train/recon_data_raw,561.8621826171875
160,train/recon_mix_norm,7.093896865844727
160,train/recon_mix_raw,425.5977478027344
160,train/recon_phys,0.0
160,train/deg_rmse,8.009181022644043
160,train/kappa_mean,38.804466247558594
160,train/mix_weight,0.0
160,train/mix_weighted_norm,0.0
160,train/mix_var,59.99491500854492
160,train/decoder_recon_mae_4rss,22.421649932861328
160,train/m3_enabled,1.0
160,train/m3_gate_mean,0.05732131004333496
160,train/m3_gate_p10,0.018574556335806847
160,train/m3_gate_p90,0.09920719265937805
160,train/m3_keep_ratio,0.0
160,train/m3_resid_abs_mean_deg,0.03608393669128418
160,train/m3_resid_abs_p90_deg,0.061595458537340164
160,train/m3_delta_clip_rate,0.0
160,train/m3_kappa_corr_spearman,-0.4904692082111437
160,train/m3_residual_penalty,2.545599286918332e-08
160,train/m3_gate_entropy,0.21031439304351807
160,train/m3_gate_threshold,0.15
160,train/m3_gate_temp_tau,0.7
160,train/m3_delta_cap_deg_effective,2.2399999999999998
160,train/m3_gain_applied,0.43999999999999995
160,train/m3_resid_dir_agree_rate,1.0
160,train/m3_improve_rate_1deg,0.0
160,train/m3_worsen_rate_1deg,0.0
160,train/m3_err_delta_mean_deg,-0.007855955511331558
160,train/phi_quality_improve_corr,-0.12573313782991202
160,train/grad_norm_m3,0.004485471881141906
170,train/loss_total,-2.0710737705230713
170,train/sup0_nll,-1.0525108575820923
170,train/sup1_nll,-1.018907070159912
170,train/recon_data_raw,591.0536499023438
170,train/recon_mix_norm,9.048148155212402
170,train/recon_mix_raw,441.79705810546875
170,train/recon_phys,0.0
170,train/deg_rmse,6.072839736938477
170,train/kappa_mean,42.73414993286133
170,train/mix_weight,0.0
170,train/mix_weighted_norm,0.0
170,train/mix_var,48.82734680175781
170,train/decoder_recon_mae_4rss,23.192644119262695
170,train/m3_enabled,1.0
170,train/m3_gate_mean,0.11016760021448135
170,train/m3_gate_p10,0.08027913421392441
170,train/m3_gate_p90,0.1344873607158661
170,train/m3_keep_ratio,0.0
170,train/m3_resid_abs_mean_deg,0.11264115571975708
170,train/m3_resid_abs_p90_deg,0.13755115866661072
170,train/m3_delta_clip_rate,0.0
170,train/m3_kappa_corr_spearman,-0.5381231671554252
170,train/m3_residual_penalty,2.0222417163040518e-07
170,train/m3_gate_entropy,0.34382694959640503
170,train/m3_gate_threshold,0.15
170,train/m3_gate_temp_tau,0.7
170,train/m3_delta_cap_deg_effective,2.2800000000000002
170,train/m3_gain_applied,0.44875
170,train/m3_resid_dir_agree_rate,1.0
170,train/m3_improve_rate_1deg,0.0
170,train/m3_worsen_rate_1deg,0.0
170,train/m3_err_delta_mean_deg,-0.021832482889294624
170,train/phi_quality_improve_corr,0.013563049853372434
170,train/grad_norm_m3,0.001750259076309717
180,train/loss_total,-2.01918625831604
180,train/sup0_nll,-0.9154372811317444
180,train/sup1_nll,-1.1041808128356934
180,train/recon_data_raw,700.7885131835938
180,train/recon_mix_norm,8.102182388305664
180,train/recon_mix_raw,519.6483154296875
180,train/recon_phys,0.0
180,train/deg_rmse,6.316605567932129
180,train/kappa_mean,41.46284484863281
180,train/mix_weight,0.0
180,train/mix_weighted_norm,0.0
180,train/mix_var,64.13683319091797
180,train/decoder_recon_mae_4rss,25.131484985351562
180,train/m3_enabled,1.0
180,train/m3_gate_mean,0.15504872798919678
180,train/m3_gate_p10,0.14806286990642548
180,train/m3_gate_p90,0.15938866138458252
180,train/m3_keep_ratio,0.8125
180,train/m3_resid_abs_mean_deg,0.16456787288188934
180,train/m3_resid_abs_p90_deg,0.16918572783470154
180,train/m3_delta_clip_rate,0.78125
180,train/m3_kappa_corr_spearman,-0.34237536656891493
180,train/m3_residual_penalty,4.1318145349578117e-07
180,train/m3_gate_entropy,0.43120938539505005
180,train/m3_gate_threshold,0.15
180,train/m3_gate_temp_tau,0.7
180,train/m3_delta_cap_deg_effective,2.32
180,train/m3_gain_applied,0.4575
180,train/m3_resid_dir_agree_rate,1.0
180,train/m3_improve_rate_1deg,0.0
180,train/m3_worsen_rate_1deg,0.0
180,train/m3_err_delta_mean_deg,-0.04901765659451485
180,train/phi_quality_improve_corr,-0.06598240469208211
180,train/grad_norm_m3,0.0006665571957898824
190,train/loss_total,-1.3112337589263916
190,train/sup0_nll,-0.6653488874435425
190,train/sup1_nll,-0.646344006061554
190,train/recon_data_raw,571.1304321289062
190,train/recon_mix_norm,11.938501358032227
190,train/recon_mix_raw,417.1213073730469
190,train/recon_phys,0.0
190,train/deg_rmse,7.179961204528809
190,train/kappa_mean,42.82896041870117
190,train/mix_weight,0.0
190,train/mix_weighted_norm,0.0
190,train/mix_var,34.93916702270508
190,train/decoder_recon_mae_4rss,22.878559112548828
190,train/m3_enabled,1.0
190,train/m3_gate_mean,0.17189058661460876
190,train/m3_gate_p10,0.1612599641084671
190,train/m3_gate_p90,0.17893065512180328
190,train/m3_keep_ratio,0.96875
190,train/m3_resid_abs_mean_deg,0.1891322135925293
190,train/m3_resid_abs_p90_deg,0.1969003528356552
190,train/m3_delta_clip_rate,0.515625
190,train/m3_kappa_corr_spearman,-0.3500733137829912
190,train/m3_residual_penalty,5.460346983454656e-07
190,train/m3_gate_entropy,0.4586365520954132
190,train/m3_gate_threshold,0.15
190,train/m3_gate_temp_tau,0.7
190,train/m3_delta_cap_deg_effective,2.36
